TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
6037535300,California,Los Angeles County,6003,3114,2889,95.7,0.0,4.0,0.0,0.3,0.0,2410,35179.0,7902.0,12436.0,1352.0,29.9,43.5,11.3,25.9,17.3,16.4,29.1,66.4,14.5,11.2,1.5,2.4,3.9,35.4,2467,79.4,6.9,13.4,0.4,8.8
6037535400,California,Los Angeles County,3193,1504,1689,90.7,0.9,6.5,0.0,1.6,0.0,1287,36713.0,12071.0,11387.0,1707.0,31.2,41.3,14.9,19.8,22.6,11.0,31.7,76.4,12.0,8.7,0.6,0.6,1.8,33.6,1085,84.0,9.9,6.2,0.0,11.6
6037535501,California,Los Angeles County,3949,1899,2050,98.2,1.4,0.1,0.0,0.1,0.1,1504,37938.0,3231.0,12887.0,1154.0,25.7,39.0,12.8,18.7,25.9,11.2,31.3,62.0,14.5,12.8,6.2,1.5,3.1,33.1,1730,85.5,7.7,6.8,0.0,12.0
6037535502,California,Los Angeles County,5202,2450,2752,96.3,2.3,0.9,0.0,0.5,0.0,2138,45659.0,6328.0,13488.0,1580.0,21.6,30.3,13.9,17.4,31.4,12.1,25.2,64.7,23.1,9.3,2.2,0.0,0.7,30.3,1959,86.3,9.9,3.9,0.0,14.2
6037535503,California,Los Angeles County,2393,1106,1287,97.7,1.1,0.0,0.5,0.0,0.0,1185,33974.0,4106.0,12667.0,1584.0,26.3,32.6,16.3,22.3,31.3,8.9,21.1,65.0,14.4,14.8,0.4,0.4,5.0,32.5,1040,86.3,9.4,4.3,0.0,14.7
6037535603,California,Los Angeles County,3593,1811,1782,97.7,0.4,1.7,0.0,0.2,0.0,1669,46392.0,3126.0,14127.0,1252.0,21.8,28.5,20.3,12.9,29.4,14.7,22.8,65.9,11.4,15.2,1.1,3.9,2.4,34.7,1597,83.4,7.4,9.2,0.0,12.2
6037535604,California,Los Angeles County,4352,2149,2203,99.4,0.6,0.0,0.0,0.0,0.0,1888,44718.0,6027.0,12960.0,981.0,22.9,35.1,12.4,16.0,31.6,11.9,28.1,71.9,16.5,6.1,1.8,1.0,2.7,31.6,1866,85.5,7.6,7.0,0.0,11.2
6037535605,California,Los Angeles County,4654,2254,2400,98.6,0.5,0.0,0.0,0.9,0.0,1805,42819.0,8174.0,12794.0,1574.0,24.8,35.1,9.6,26.7,20.9,10.2,32.6,66.7,9.8,11.2,4.0,3.9,4.4,32.6,1986,87.1,8.5,4.4,0.0,17.1
6037535606,California,Los Angeles County,2106,1013,1093,95.3,2.9,0.7,0.0,0.0,0.3,631,39545.0,10026.0,12220.0,1758.0,18.7,28.1,6.9,20.0,35.6,11.0,26.6,54.2,29.9,8.7,4.7,0.0,2.6,32.0,872,78.1,2.8,19.2,0.0,7.4
6037535607,California,Los Angeles County,5075,2450,2625,98.4,1.0,0.6,0.0,0.0,0.0,2121,40982.0,5900.0,15055.0,3807.0,23.6,38.2,16.8,30.7,18.3,13.1,21.2,66.3,16.9,4.2,3.9,4.9,3.7,31.6,2045,82.9,9.2,7.4,0.5,5.0
6037535701,California,Los Angeles County,5749,2961,2788,97.3,0.9,0.0,0.0,1.7,0.0,2826,54906.0,9344.0,17961.0,1828.0,11.3,17.3,23.6,15.1,22.2,7.9,31.2,66.8,17.0,7.8,1.5,3.7,3.2,31.2,2861,80.4,11.1,7.4,1.0,9.5
6037535702,California,Los Angeles County,4763,2474,2289,93.4,6.0,0.0,0.0,0.0,0.0,2788,37279.0,5992.0,13946.0,1767.0,29.1,35.6,12.0,18.6,27.8,12.2,29.4,69.1,10.1,13.7,1.1,3.0,3.1,30.1,2150,80.9,11.1,8.0,0.0,15.3
6037535802,California,Los Angeles County,6557,3129,3428,94.1,5.3,0.0,0.0,0.0,0.2,3370,47644.0,5316.0,15068.0,1208.0,14.5,20.2,16.0,22.7,21.7,15.2,24.3,65.3,15.3,7.4,1.5,3.2,7.3,29.6,2700,77.0,15.0,8.0,0.0,10.7
6037535803,California,Los Angeles County,4476,2025,2451,98.4,0.9,0.0,0.0,0.2,0.0,1793,44438.0,7943.0,14239.0,1968.0,24.0,26.1,10.1,12.7,37.7,10.7,28.8,72.7,13.4,7.3,4.1,2.5,0.0,30.5,1959,92.2,6.1,1.7,0.0,9.3
6037535804,California,Los Angeles County,5631,2744,2887,96.9,2.5,0.6,0.0,0.0,0.0,2458,44477.0,5704.0,14703.0,1960.0,23.0,32.0,14.0,17.3,28.8,9.0,30.9,67.1,23.7,4.3,0.0,2.2,2.6,33.2,2446,81.8,10.8,7.4,0.0,8.8
6037535901,California,Los Angeles County,5734,2681,3053,98.9,0.9,0.2,0.0,0.0,0.0,3192,48205.0,10182.0,16256.0,1931.0,21.6,29.3,23.5,22.2,32.3,6.0,15.9,75.0,15.1,5.1,1.5,0.5,2.8,34.0,2202,87.7,9.6,2.7,0.0,11.5
6037535902,California,Los Angeles County,7054,3434,3620,94.8,4.4,0.0,0.0,0.6,0.0,4067,64848.0,8275.0,18490.0,1950.0,5.6,5.7,20.0,15.3,27.1,8.9,28.6,78.6,15.8,1.5,0.8,0.0,3.3,35.1,3161,79.7,13.9,6.4,0.0,8.6
6037536000,California,Los Angeles County,3822,1834,1988,97.4,1.3,0.3,0.6,0.3,0.0,1783,48026.0,6931.0,15196.0,1478.0,16.7,20.7,12.7,17.6,32.5,8.0,29.2,73.2,11.8,8.6,3.0,1.5,2.0,31.9,1683,89.1,7.5,3.3,0.0,7.8
6037536102,California,Los Angeles County,3419,1815,1604,77.2,21.4,0.5,0.0,0.4,0.3,2161,55515.0,18974.0,22933.0,3628.0,7.9,7.7,28.2,15.4,33.5,13.3,9.5,75.4,16.9,2.8,0.0,2.2,2.8,28.5,1485,76.9,13.0,10.1,0.0,7.9
6037536103,California,Los Angeles County,5610,2759,2851,96.9,2.1,0.1,0.0,0.3,0.0,3029,62885.0,5629.0,18530.0,1523.0,14.7,18.9,15.8,19.4,28.8,7.9,28.1,70.9,17.7,5.2,0.0,1.1,5.1,30.9,2698,79.9,13.3,6.9,0.0,12.4
6037536104,California,Los Angeles County,4122,2122,2000,92.6,1.9,3.2,0.0,0.4,1.3,2112,41359.0,7354.0,19297.0,3801.0,24.2,40.5,17.8,23.7,23.7,10.8,24.0,77.2,15.7,2.8,2.8,0.0,1.6,33.1,1723,85.8,10.1,4.1,0.0,11.2
6037536200,California,Los Angeles County,7159,3585,3574,86.3,6.5,2.9,0.0,3.7,0.6,3978,55897.0,11494.0,19298.0,2167.0,19.2,25.2,21.7,21.2,27.3,10.5,19.3,76.3,11.9,4.0,0.9,3.2,3.8,29.6,3427,76.7,12.5,10.4,0.4,13.1
6037540000,California,Los Angeles County,7184,3773,3411,93.7,1.4,3.1,0.0,1.7,0.0,3216,51047.0,8342.0,15096.0,1511.0,21.5,31.1,10.3,20.5,21.3,13.7,34.2,79.0,13.3,5.0,0.9,0.3,1.4,32.1,3131,90.4,6.4,3.2,0.0,6.7
6037540101,California,Los Angeles County,6564,3277,3287,89.8,1.2,3.1,0.0,1.2,3.4,3704,66761.0,8719.0,22013.0,4099.0,11.9,23.3,20.5,22.3,23.6,8.5,25.0,81.2,14.0,1.7,0.7,1.4,0.9,34.5,3199,82.8,11.3,5.9,0.0,7.2
6037540102,California,Los Angeles County,6846,3415,3431,84.6,2.3,11.7,1.4,0.0,0.0,3647,49926.0,10547.0,17846.0,3006.0,15.7,27.3,12.5,25.8,24.3,12.7,24.8,77.2,10.9,6.9,0.5,2.7,1.9,30.1,3167,84.9,8.5,6.5,0.0,9.7
6037540201,California,Los Angeles County,2072,942,1130,95.3,0.3,2.8,0.4,1.0,0.0,781,30703.0,4405.0,11622.0,1901.0,32.5,37.1,13.7,25.3,20.6,15.8,24.6,59.4,19.1,7.5,5.2,2.4,6.3,37.4,797,86.2,3.9,9.9,0.0,12.9
6037540202,California,Los Angeles County,7000,3462,3538,88.6,5.7,4.2,0.0,1.4,0.0,2735,35326.0,5461.0,11341.0,1480.0,32.3,41.1,7.9,18.7,28.0,9.7,35.7,68.5,15.5,7.5,4.2,2.8,1.5,32.9,2595,87.9,6.1,6.0,0.0,8.0
6037540203,California,Los Angeles County,5792,2894,2898,85.4,0.9,12.3,0.0,1.1,0.0,2863,40833.0,3227.0,12551.0,1777.0,23.4,28.3,8.5,22.0,28.2,15.3,26.0,79.5,11.7,3.1,1.1,1.6,3.1,28.4,2181,89.7,5.0,5.3,0.0,11.8
6037540300,California,Los Angeles County,5309,2639,2670,98.8,0.6,0.6,0.0,0.0,0.0,2320,55402.0,13541.0,14642.0,1652.0,15.9,23.3,10.6,19.6,27.8,11.9,30.3,67.9,19.3,6.0,2.3,2.3,2.2,30.4,2396,80.5,11.1,8.3,0.0,6.7
6037540400,California,Los Angeles County,2588,1383,1205,81.8,0.0,18.2,0.0,0.0,0.0,1046,43350.0,3789.0,10532.0,1608.0,33.5,44.2,8.6,21.2,22.0,16.4,31.9,71.8,9.3,17.0,0.3,0.8,0.7,32.0,982,81.6,9.3,9.2,0.0,12.6
6037540501,California,Los Angeles County,6858,2435,4423,79.4,7.6,10.1,0.7,1.5,0.2,3815,50521.0,11980.0,12504.0,1383.0,12.9,17.9,6.9,23.3,30.7,8.6,30.5,72.0,13.7,8.5,4.8,0.0,1.0,34.9,2259,79.3,10.8,9.9,0.0,6.1
6037540502,California,Los Angeles County,6682,3145,3537,87.7,2.7,8.8,0.0,0.7,0.1,2517,32088.0,6768.0,12329.0,1816.0,37.3,54.3,10.9,22.8,28.7,12.4,25.2,62.5,16.6,8.8,2.6,7.4,2.2,34.6,2580,87.4,7.3,5.3,0.0,11.1
6037540600,California,Los Angeles County,4868,2681,2187,60.2,0.1,39.0,0.2,0.0,0.0,2174,31162.0,6059.0,11687.0,1876.0,27.3,37.8,8.6,20.0,31.6,14.3,25.4,68.8,17.7,8.0,0.8,0.8,3.8,29.6,1704,83.6,8.1,8.3,0.0,19.7
6037540700,California,Los Angeles County,3429,1843,1586,63.7,4.3,29.6,0.0,1.4,0.0,1695,44375.0,8531.0,13797.0,2548.0,20.6,24.3,12.1,25.2,18.1,8.2,36.4,70.1,13.8,5.9,2.2,0.8,7.3,32.4,1434,74.8,12.4,12.2,0.6,9.0
6037540800,California,Los Angeles County,5727,2700,3027,44.4,0.0,52.9,0.0,1.0,0.0,3676,61331.0,9985.0,21272.0,2949.0,8.0,5.8,21.4,23.8,22.2,8.0,24.6,78.8,9.4,3.8,1.4,1.6,5.1,34.1,2874,77.7,14.7,7.6,0.0,5.3
6037540901,California,Los Angeles County,4775,2381,2394,68.2,2.4,28.2,0.5,0.6,0.1,2666,37431.0,8892.0,14968.0,2414.0,31.9,39.5,19.4,16.9,32.0,10.0,21.7,74.6,9.3,11.6,2.2,1.2,1.0,31.3,1895,77.0,19.1,3.9,0.0,9.0
6037540902,California,Los Angeles County,4943,2341,2602,44.5,0.4,53.6,0.0,0.0,0.0,3221,55911.0,9782.0,20732.0,2736.0,19.9,33.5,23.3,12.6,26.9,10.4,26.7,75.8,12.8,4.7,0.0,2.0,4.8,29.3,2113,77.4,18.5,4.1,0.0,11.7
6037541001,California,Los Angeles County,1186,515,671,32.2,4.0,49.7,0.0,14.2,0.0,770,43750.0,25945.0,20619.0,4993.0,12.6,18.0,21.5,17.8,41.9,3.5,15.3,68.1,12.3,8.9,0.0,4.0,6.8,26.6,484,79.5,16.3,4.1,0.0,11.7
6037541002,California,Los Angeles County,2998,1508,1490,27.8,12.6,50.4,0.0,5.0,0.0,2227,55761.0,14204.0,28443.0,5479.0,10.0,15.1,37.5,16.3,29.1,4.0,13.1,84.8,2.8,1.6,0.7,2.0,8.1,31.4,1175,74.2,21.3,4.5,0.0,14.1
6037541100,California,Los Angeles County,3187,1533,1654,50.1,2.2,45.0,0.0,2.2,0.0,2105,48571.0,6772.0,19013.0,3033.0,23.0,41.3,32.9,18.2,18.1,3.9,26.9,77.4,8.9,4.8,2.8,0.5,5.8,23.9,1210,66.6,27.7,5.0,0.7,13.9
6037541200,California,Los Angeles County,6501,3164,3337,41.9,0.4,55.5,0.0,0.0,0.0,4347,56101.0,10992.0,22042.0,3134.0,24.0,41.1,24.3,23.7,21.6,12.0,18.4,84.7,6.3,2.2,5.2,0.0,1.6,31.2,2618,68.8,27.3,3.9,0.0,10.2
6037541300,California,Los Angeles County,5911,2644,3267,63.9,0.5,34.2,0.0,0.9,0.3,2986,43095.0,14727.0,13976.0,1498.0,20.3,23.2,10.3,22.0,33.4,7.6,26.8,84.0,7.7,3.1,1.0,1.2,3.0,33.4,2164,89.0,6.6,4.5,0.0,11.8
6037541400,California,Los Angeles County,7416,3692,3724,80.7,0.8,16.5,1.9,0.1,0.0,2973,41896.0,9282.0,13038.0,1765.0,27.8,37.4,18.8,27.7,14.7,13.2,25.6,71.7,17.0,1.8,0.3,3.7,5.3,31.4,2779,76.2,10.7,13.1,0.0,10.4
6037541500,California,Los Angeles County,6406,2980,3426,83.7,0.5,12.7,0.0,0.0,3.0,2738,50433.0,14049.0,13184.0,1793.0,23.1,27.3,8.5,19.1,29.0,11.5,31.9,72.2,12.0,4.4,5.4,2.7,3.2,28.0,2617,86.4,5.2,8.4,0.0,8.1
6037541603,California,Los Angeles County,3402,1737,1665,84.2,2.0,12.6,0.0,0.6,0.0,1388,32917.0,7521.0,11831.0,1843.0,40.4,45.9,11.1,19.2,25.0,13.0,31.8,74.3,11.3,6.5,2.9,4.3,0.6,30.6,1230,87.3,4.2,8.5,0.0,15.7
6037541604,California,Los Angeles County,6074,3049,3025,79.8,2.6,17.1,0.0,0.1,0.0,2780,35815.0,6607.0,11587.0,1148.0,29.0,36.3,11.6,22.1,27.3,15.6,23.4,71.9,15.7,8.9,0.5,0.8,2.2,31.6,2100,86.3,8.0,5.7,0.0,8.2
6037541605,California,Los Angeles County,5402,2919,2483,66.9,0.1,29.6,0.0,3.4,0.0,2680,47313.0,10723.0,14532.0,1810.0,22.0,23.8,8.2,21.2,20.5,12.3,37.7,64.0,23.2,10.2,1.3,0.9,0.3,31.4,2168,87.2,6.1,6.7,0.0,17.8
6037541606,California,Los Angeles County,2334,1222,1112,82.7,1.5,14.2,0.0,1.6,0.0,1171,39258.0,6156.0,14289.0,1869.0,19.0,31.1,9.4,16.4,19.7,10.6,43.8,71.3,24.2,4.0,0.0,0.0,0.5,28.3,968,83.2,8.2,8.7,0.0,10.5
6037541700,California,Los Angeles County,6643,3422,3221,87.1,0.3,11.6,0.5,0.6,0.0,3563,55203.0,12699.0,14356.0,1733.0,19.7,27.4,13.9,23.8,23.8,13.9,24.6,74.6,16.0,4.3,2.5,1.8,0.8,28.5,2617,89.6,6.8,2.6,0.9,14.3
6037541801,California,Los Angeles County,6086,2746,3340,85.7,0.4,13.4,0.4,0.0,0.0,2562,47461.0,6270.0,12296.0,1269.0,31.2,44.6,15.0,23.8,27.1,10.0,24.1,81.1,9.8,5.2,0.9,2.9,0.0,30.7,2085,90.5,4.6,4.9,0.0,12.5
6037541802,California,Los Angeles County,5711,2954,2757,85.8,0.2,12.4,0.0,1.3,0.0,2431,51917.0,13896.0,15165.0,1554.0,16.9,32.6,12.4,24.8,24.8,17.2,20.8,68.5,18.6,6.0,0.8,1.3,4.8,28.1,2253,84.5,8.0,7.5,0.0,7.9
6037542000,California,Los Angeles County,5008,2724,2284,73.4,1.0,24.4,0.0,1.2,0.0,2393,44957.0,9790.0,14163.0,1971.0,19.4,19.1,14.9,20.1,26.9,12.6,25.5,72.0,16.6,6.5,2.1,0.5,2.3,27.8,2037,81.0,16.0,3.0,0.0,8.0
6037542103,California,Los Angeles County,4065,1958,2107,84.9,0.7,13.8,0.0,0.1,0.0,1833,41823.0,5495.0,12182.0,1401.0,26.4,29.8,14.4,30.4,21.0,7.5,26.7,70.8,18.6,3.8,2.2,1.4,3.2,32.6,1451,79.4,14.1,6.5,0.0,16.0
6037542104,California,Los Angeles County,3445,1740,1705,80.1,2.3,15.5,0.3,0.5,0.0,1669,63281.0,13015.0,17170.0,2285.0,18.9,26.1,19.5,16.2,26.0,12.8,25.5,79.4,9.4,2.6,1.5,4.0,3.2,31.7,1544,85.1,5.7,8.9,0.3,9.6
6037542105,California,Los Angeles County,4982,2503,2479,85.9,0.4,12.0,0.4,0.8,0.0,2208,39000.0,8946.0,12799.0,1793.0,27.5,30.3,11.9,16.9,23.4,14.4,33.4,69.3,21.6,5.2,0.0,2.7,1.2,28.7,1831,85.8,9.1,5.1,0.0,8.5
6037542106,California,Los Angeles County,3576,1683,1893,83.1,1.7,11.5,0.0,0.7,0.0,1588,45455.0,6753.0,13179.0,1726.0,27.5,40.8,9.0,15.3,31.3,14.5,29.9,77.6,15.9,1.8,1.7,1.8,1.2,27.7,1461,83.0,7.2,9.0,0.8,11.0
6037542200,California,Los Angeles County,7422,3730,3692,77.1,1.0,21.1,0.0,0.0,0.0,3420,46908.0,7598.0,15535.0,3320.0,24.8,29.2,12.1,25.2,22.6,8.3,31.8,80.7,10.4,4.9,2.1,1.1,0.7,29.1,2912,82.5,9.5,8.0,0.0,13.0
6037542401,California,Los Angeles County,5232,2496,2736,65.5,0.0,31.7,0.0,1.0,0.0,2775,46472.0,7485.0,13998.0,1857.0,24.2,27.9,16.4,20.5,26.3,8.9,27.9,73.3,9.0,8.6,2.4,2.6,4.1,28.0,1972,79.7,12.4,6.1,1.7,17.7
6037542402,California,Los Angeles County,3251,1489,1762,68.1,0.7,30.7,0.0,0.5,0.0,1839,57708.0,11204.0,16566.0,1833.0,16.7,23.4,16.7,15.6,27.7,13.0,27.0,74.0,11.2,8.5,2.3,2.4,1.7,31.2,1342,82.1,11.1,6.8,0.0,14.1
6037542501,California,Los Angeles County,4921,2272,2649,41.7,2.4,54.0,0.0,0.4,1.2,2651,49318.0,10179.0,14822.0,2608.0,32.3,46.7,31.2,25.6,21.4,3.3,18.5,75.6,17.9,2.4,0.0,2.0,2.1,31.4,1669,75.0,14.1,10.9,0.0,26.4
6037542502,California,Los Angeles County,4683,2241,2442,56.3,0.6,40.9,0.0,0.8,0.0,2421,35457.0,9055.0,13623.0,1904.0,35.2,40.6,8.3,29.7,26.4,9.9,25.6,67.8,13.2,15.1,1.9,1.4,0.6,33.1,1881,85.2,12.1,2.7,0.0,11.9
6037542601,California,Los Angeles County,3114,1490,1624,80.6,1.1,16.2,0.1,1.7,0.3,1250,32159.0,6441.0,10454.0,1726.0,40.3,46.1,15.9,21.3,21.9,11.5,29.3,72.0,14.8,8.8,0.9,3.3,0.2,30.6,1085,86.3,8.2,5.5,0.0,8.8
6037542602,California,Los Angeles County,5548,2730,2818,76.1,2.1,21.2,0.0,0.2,0.0,2873,57500.0,17975.0,18744.0,3151.0,15.6,27.3,16.4,24.8,18.1,14.5,26.1,73.5,12.6,10.4,0.0,1.6,1.9,31.8,2664,73.8,19.6,6.3,0.3,5.1
6037542700,California,Los Angeles County,5977,3045,2932,77.1,0.9,21.4,0.0,0.1,0.0,2821,53482.0,8259.0,14739.0,1398.0,20.2,25.7,15.8,20.6,24.6,12.1,27.0,75.4,15.1,4.7,2.1,1.6,1.1,28.6,2699,81.1,13.4,5.5,0.0,9.5
6037542800,California,Los Angeles County,3043,1260,1783,43.0,2.3,52.4,0.0,1.8,0.0,2016,55644.0,7539.0,18623.0,1937.0,20.5,28.6,25.5,19.5,26.0,4.4,24.6,88.5,5.9,1.1,0.0,0.5,4.0,30.4,1254,71.2,24.4,4.4,0.0,11.3
6037542900,California,Los Angeles County,3171,1605,1566,78.5,1.3,18.6,0.0,0.9,0.0,1679,51544.0,11696.0,15543.0,1847.0,21.7,28.7,14.7,19.7,28.1,10.0,27.5,71.2,17.8,6.7,0.5,1.1,2.7,28.8,1325,75.8,16.9,7.2,0.0,8.0
6037543000,California,Los Angeles County,4560,2030,2530,43.2,0.7,54.7,0.0,0.2,0.1,2840,68375.0,16224.0,21947.0,3524.0,11.3,15.5,31.2,15.9,18.8,10.1,24.1,82.3,12.8,3.3,0.0,1.0,0.6,33.7,1899,71.1,23.0,5.9,0.0,9.6
6037543100,California,Los Angeles County,6787,3250,3537,49.2,1.1,47.1,0.0,1.9,0.0,4519,66944.0,10249.0,22342.0,2377.0,10.1,14.8,23.9,20.4,29.6,10.5,15.6,78.3,9.3,6.3,0.9,0.7,4.6,29.1,3093,71.9,21.3,6.8,0.0,8.2
6037543201,California,Los Angeles County,3871,1851,2020,59.7,2.4,36.4,0.0,0.0,0.0,2095,50000.0,6101.0,17438.0,2431.0,19.0,35.5,20.7,28.1,18.8,11.2,21.2,73.9,12.3,7.9,1.1,0.8,4.0,26.6,1481,76.8,16.5,6.2,0.4,16.1
6037543202,California,Los Angeles County,5121,2645,2476,77.2,0.5,16.2,0.0,2.3,2.7,2374,48682.0,7460.0,13062.0,1573.0,20.5,27.4,10.8,18.2,21.3,16.3,33.4,64.6,22.2,2.9,1.5,0.5,8.3,31.3,1777,82.6,10.4,7.0,0.0,12.5
6037543304,California,Los Angeles County,6058,2995,3063,8.8,6.6,77.6,0.0,1.0,0.0,4764,84383.0,12884.0,32822.0,3858.0,12.0,18.5,48.4,9.3,29.7,7.2,5.5,83.5,5.8,0.9,2.4,6.3,1.1,26.6,2657,68.2,23.7,8.0,0.0,15.5
6037543305,California,Los Angeles County,3311,1446,1865,40.7,24.4,28.8,0.0,3.9,0.0,2266,66705.0,11057.0,24117.0,1943.0,9.1,13.9,28.8,25.3,20.0,9.7,16.2,84.3,10.2,2.0,0.0,2.1,1.3,36.0,1672,86.8,12.2,1.0,0.0,5.8
6037543306,California,Los Angeles County,7753,4119,3634,32.5,8.1,16.0,0.0,36.6,4.4,5254,93040.0,14849.0,26453.0,2739.0,4.1,4.9,32.0,22.2,17.4,9.3,19.0,79.0,11.8,3.3,0.7,3.9,1.2,28.9,3725,82.2,14.9,2.7,0.2,7.6
6037543321,California,Los Angeles County,5806,2735,3071,14.0,9.3,61.8,0.0,10.5,0.2,4265,84969.0,16876.0,31519.0,3638.0,13.0,20.9,44.0,16.8,24.1,5.6,9.5,86.6,1.7,2.1,1.3,1.6,6.7,31.8,2756,68.9,25.2,5.3,0.6,9.1
6037543322,California,Los Angeles County,7348,3534,3814,9.1,2.7,67.7,1.0,8.4,0.0,5600,81371.0,9062.0,33143.0,4256.0,4.4,1.8,41.0,13.9,30.3,1.5,13.3,90.3,1.1,6.0,0.5,0.5,1.6,30.0,3488,70.7,26.5,2.8,0.0,6.7
6037543400,California,Los Angeles County,4073,2001,2072,54.5,9.0,19.6,0.0,12.7,2.2,2604,93362.0,20395.0,23464.0,2252.0,6.2,4.3,34.3,12.5,24.9,6.3,22.0,76.8,13.2,1.2,3.3,1.8,3.6,26.0,1890,80.4,14.6,5.0,0.0,6.5
6037543501,California,Los Angeles County,6898,3228,3670,28.1,7.4,6.2,0.0,53.2,2.2,4441,60860.0,7183.0,24546.0,2582.0,12.3,19.9,33.0,23.8,27.0,2.4,13.9,78.3,10.4,2.3,1.0,3.5,4.6,21.7,3392,84.6,10.2,5.2,0.0,8.4
6037543502,California,Los Angeles County,4181,2245,1936,52.5,14.5,2.8,0.8,28.1,0.0,2479,60587.0,13675.0,26788.0,4032.0,15.7,32.7,32.3,15.3,25.3,13.4,13.6,84.0,11.9,1.3,0.7,1.2,0.9,26.8,1795,81.1,8.0,10.9,0.0,7.4
6037543503,California,Los Angeles County,5671,2661,3010,33.4,15.9,11.6,0.0,35.3,0.8,4143,69811.0,5946.0,27535.0,2456.0,9.6,30.6,32.1,24.5,28.1,5.7,9.6,86.9,8.4,0.7,1.7,1.7,0.5,23.8,2875,74.8,19.0,4.6,1.6,4.3
6037543601,California,Los Angeles County,3760,1863,1897,41.3,7.2,6.3,0.5,39.8,3.0,2386,75017.0,13197.0,25021.0,2992.0,6.9,4.8,38.3,8.0,28.8,10.4,14.5,86.6,8.5,3.4,1.0,0.0,0.6,24.7,1681,81.1,15.6,3.3,0.0,16.8
6037543602,California,Los Angeles County,8158,4332,3826,39.3,14.0,7.0,0.0,36.2,0.0,5134,71458.0,12201.0,30562.0,3654.0,6.9,9.5,37.1,20.9,27.0,4.1,10.8,72.2,15.7,1.1,5.3,1.9,3.8,27.6,4058,79.3,13.5,6.9,0.3,8.4
6037543603,California,Los Angeles County,4250,1938,2312,22.6,25.3,26.8,0.2,23.0,0.9,3433,68051.0,13133.0,34150.0,3154.0,5.2,3.6,40.2,20.1,25.2,4.4,10.0,83.7,11.1,2.0,0.3,0.0,3.0,30.2,1958,73.6,16.2,9.8,0.4,7.5
6037543604,California,Los Angeles County,5503,2869,2634,39.3,10.1,3.9,0.0,44.9,0.0,3709,93550.0,13594.0,28130.0,2988.0,3.7,5.6,35.3,13.5,29.8,5.0,16.5,82.4,8.3,2.8,0.6,2.3,3.6,25.8,2767,89.0,6.1,4.2,0.7,7.5
6037543701,California,Los Angeles County,3022,1502,1520,57.1,6.6,0.0,0.0,31.4,4.2,1949,74550.0,10357.0,21456.0,2356.0,9.8,19.7,22.0,25.4,28.6,8.9,15.0,66.8,18.9,6.7,0.3,4.2,3.1,27.6,1400,79.9,8.4,11.1,0.6,8.7
6037543702,California,Los Angeles County,7045,3409,3636,57.0,5.0,4.7,0.0,32.2,0.5,4068,73102.0,13665.0,23780.0,2984.0,16.2,22.7,31.3,18.1,21.0,6.8,22.7,71.6,17.5,3.3,1.7,4.3,1.5,24.4,3466,85.5,10.7,3.8,0.0,11.7
6037543703,California,Los Angeles County,3348,1597,1751,52.4,9.2,2.1,0.0,27.0,3.7,2383,75625.0,17716.0,28105.0,3115.0,4.4,6.8,28.5,19.0,29.0,5.5,18.0,78.7,10.6,6.4,0.0,1.2,3.0,27.9,1656,82.4,13.9,3.3,0.4,7.2
6037543801,California,Los Angeles County,5324,2567,2757,46.2,10.2,3.2,0.2,33.6,3.9,3447,70446.0,8252.0,24732.0,2638.0,14.5,20.3,29.7,15.8,21.7,14.9,17.9,81.1,13.2,1.7,0.9,1.4,1.8,25.9,2272,81.6,12.5,5.9,0.0,10.3
6037543802,California,Los Angeles County,6667,3196,3471,35.1,4.2,10.2,0.8,44.4,2.3,4602,72708.0,10580.0,25267.0,2148.0,10.0,13.9,25.3,19.7,30.0,5.9,19.2,68.0,20.6,6.8,0.0,2.7,1.8,25.2,3227,82.8,14.2,2.6,0.4,5.3
6037543903,California,Los Angeles County,3623,1667,1956,40.9,10.7,6.3,0.0,36.3,1.0,2569,68725.0,8128.0,26363.0,3223.0,6.3,5.1,25.0,14.8,35.9,6.0,18.3,84.9,9.6,0.6,1.6,1.3,2.0,27.9,1863,90.1,5.3,4.6,0.0,7.9
6037543905,California,Los Angeles County,4750,2098,2652,66.9,3.6,18.0,0.0,10.5,0.7,2349,55625.0,10022.0,18869.0,5750.0,28.7,43.0,15.8,18.8,33.1,12.3,20.0,75.0,8.4,9.0,1.9,4.3,1.3,32.1,1907,82.9,12.0,5.1,0.0,12.2
6037544001,California,Los Angeles County,4810,2209,2601,57.1,5.4,7.3,0.0,19.3,9.4,2866,58194.0,21171.0,18864.0,2626.0,16.7,32.0,22.0,22.1,30.3,9.5,16.2,82.1,7.7,4.4,0.0,3.1,2.6,32.1,2283,84.2,8.6,7.1,0.0,5.7
6037544002,California,Los Angeles County,3441,1631,1810,63.0,11.8,9.1,0.0,11.5,0.4,2187,79398.0,7694.0,23856.0,2905.0,10.9,19.3,21.4,20.2,24.6,9.6,24.2,78.4,12.7,0.8,0.7,5.2,2.2,28.9,1765,83.9,10.0,6.2,0.0,4.7
